Program ID,Affiliate program name,Affiliate Link,GEO,Currency
18570,"Pluus (DK)","//bdt9.net/c/?si=18570&li=1800495&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","DKK"
18572,"Pluus (SE)","//bdt9.net/c/?si=18572&li=1800500&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","DKK"
18573,"Buuks (UK)","//bdt9.net/c/?si=18573&li=1800508&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","DKK"
18574,"Buuks (DK)","//bdt9.net/c/?si=18574&li=1800510&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","DKK"
18575,"Buuks (SE)","//bdt9.net/c/?si=18575&li=1800512&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","DKK"
18587,"Ivalo.com (EU)","//c.ivalo.com/c/?si=18587&li=1800677&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18595,"Uber Eats (DE)","//bdt9.net/c/?si=18595&li=1801229&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
18616,"Uber Eats (FR)","//bdt9.net/c/?si=18616&li=1801609&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
18618,"Uber Eats (UK)","//bdt9.net/c/?si=18618&li=1801613&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
18620,"Uber Eats (ES)","//bdt9.net/c/?si=18620&li=1801621&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
18645,"Decantalo (INT)","//bdt9.net/c/?si=18645&li=1802463&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
18658,"Prime Opinion (AT)","//jdt8.net/c/?si=18658&li=1802703&wi=#MEDIA_ID#&ws=#SUB_ID#","AT","EUR"
18659,"Prime Opinion (SG_eng)","//jdt8.net/c/?si=18659&li=1802704&wi=#MEDIA_ID#&ws=#SUB_ID#","SG_eng","EUR"
18660,"Prime Opinion (CH_DE)","//jdt8.net/c/?si=18660&li=1802705&wi=#MEDIA_ID#&ws=#SUB_ID#","CH_DE","EUR"
18661,"Prime Opinion (CH_FR)","//jdt8.net/c/?si=18661&li=1802706&wi=#MEDIA_ID#&ws=#SUB_ID#","CH_FR","EUR"
18667,"Netlingeri (PL)","//bdt9.net/c/?si=18667&li=1802939&wi=#MEDIA_ID#&ws=#SUB_ID#","PL","DKK"
18668,"Netlingeri (BE)","//bdt9.net/c/?si=18668&li=1802940&wi=#MEDIA_ID#&ws=#SUB_ID#","BE","DKK"
18669,"Only-flirts.com","//bdt9.net/c/?si=18669&li=1803039&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18682,"50pluspartner.nl","//lt45.net/c/?si=18682&li=1803381&wi=#MEDIA_ID#&ws=#SUB_ID#","nl","EUR"
18683,"Bjorn Borg (EU) - USD","//bdt9.net/c/?si=18683&li=1803454&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","USD"
18684,"YouGov (CA_ENG) M/F 16-24yo","//rkn3.net/c/?si=18684&li=1803558&wi=#MEDIA_ID#&ws=#SUB_ID#","CA_ENG","EUR"
18686,"50match.be","//lt45.net/c/?si=18686&li=1803614&wi=#MEDIA_ID#&ws=#SUB_ID#","be","EUR"
18689,"Gayliebe.com","//lt45.net/c/?si=18689&li=1803643&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18690,"Rencontregay.be","//lt45.net/c/?si=18690&li=1803658&wi=#MEDIA_ID#&ws=#SUB_ID#","be","EUR"
18691,"Casualdatingcanada.com","//lt45.net/c/?si=18691&li=1803661&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18692,"gayPartner.it","//lt45.net/c/?si=18692&li=1803662&wi=#MEDIA_ID#&ws=#SUB_ID#","it","EUR"
18705,"Baobab (EU)","//bdt9.net/c/?si=18705&li=1803897&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
18706,"Canadacoquin.com","//lt45.net/c/?si=18706&li=1803898&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18707,"Gaydate.pl","//lt45.net/c/?si=18707&li=1803899&wi=#MEDIA_ID#&ws=#SUB_ID#","pl","EUR"
18708,"Gaydates.se","//lt45.net/c/?si=18708&li=1803902&wi=#MEDIA_ID#&ws=#SUB_ID#","se","EUR"
18709,"Gaygrinder.com","//lt45.net/c/?si=18709&li=1803903&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18710,"Gaygrinding.com","//lt45.net/c/?si=18710&li=1803904&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18711,"gayPartner.ch","//lt45.net/c/?si=18711&li=1803905&wi=#MEDIA_ID#&ws=#SUB_ID#","ch","EUR"
18712,"Gaypartner.co.uk","//lt45.net/c/?si=18712&li=1803906&wi=#MEDIA_ID#&ws=#SUB_ID#","uk","EUR"
18713,"gayPartner.es","//lt45.net/c/?si=18713&li=1803907&wi=#MEDIA_ID#&ws=#SUB_ID#","es","EUR"
18714,"gayPartner.no","//lt45.net/c/?si=18714&li=1803908&wi=#MEDIA_ID#&ws=#SUB_ID#","no","EUR"
18715,"Gayrencontre.ch","//lt45.net/c/?si=18715&li=1803909&wi=#MEDIA_ID#&ws=#SUB_ID#","ch","EUR"
18716,"Gays.lu","//lt45.net/c/?si=18716&li=1803912&wi=#MEDIA_ID#&ws=#SUB_ID#","lu","EUR"
18717,"Gaysrencontre.com","//lt45.net/c/?si=18717&li=1803913&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18718,"Grindinggay.de","//lt45.net/c/?si=18718&li=1803940&wi=#MEDIA_ID#&ws=#SUB_ID#","de","EUR"
18719,"Grindinggay.se","//lt45.net/c/?si=18719&li=1803941&wi=#MEDIA_ID#&ws=#SUB_ID#","se","EUR"
18720,"Lilysilk (INT)","//bdt9.net/c/?si=18720&li=1803942&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
18721,"Treffenpartner.de","//lt45.net/c/?si=18721&li=1803943&wi=#MEDIA_ID#&ws=#SUB_ID#","de","EUR"
18726,"Snapdate.ch","//lt45.net/c/?si=18726&li=1804409&wi=#MEDIA_ID#&ws=#SUB_ID#","ch","EUR"
18727,"Snapdate.de","//lt45.net/c/?si=18727&li=1804410&wi=#MEDIA_ID#&ws=#SUB_ID#","de","EUR"
18728,"Snapdate.es","//lt45.net/c/?si=18728&li=1804411&wi=#MEDIA_ID#&ws=#SUB_ID#","es","EUR"
18729,"Snapdate.fr","//lt45.net/c/?si=18729&li=1804412&wi=#MEDIA_ID#&ws=#SUB_ID#","fr","EUR"
18730,"Snapdate.it","//lt45.net/c/?si=18730&li=1804413&wi=#MEDIA_ID#&ws=#SUB_ID#","it","EUR"
18731,"Snapdate.nl","//lt45.net/c/?si=18731&li=1804414&wi=#MEDIA_ID#&ws=#SUB_ID#","nl","EUR"
18732,"Snapdate.no","//lt45.net/c/?si=18732&li=1804415&wi=#MEDIA_ID#&ws=#SUB_ID#","no","EUR"
18733,"Snapdate.se","//lt45.net/c/?si=18733&li=1804417&wi=#MEDIA_ID#&ws=#SUB_ID#","se","EUR"
18734,"Snaprencontre.be","//lt45.net/c/?si=18734&li=1804418&wi=#MEDIA_ID#&ws=#SUB_ID#","be","EUR"
18735,"Snaprencontre.ch","//lt45.net/c/?si=18735&li=1804420&wi=#MEDIA_ID#&ws=#SUB_ID#","ch","EUR"
18755,"Mr. Survey (AT)","//jdt8.net/c/?si=18755&li=1806020&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (AT)","EUR"
18756,"Mr. Survey (AU)","//jdt8.net/c/?si=18756&li=1806021&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (AU)","EUR"
18757,"Mr. Survey (BE)","//jdt8.net/c/?si=18757&li=1806022&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (BE)","EUR"
18758,"Mr. Survey (BR)","//jdt8.net/c/?si=18758&li=1806023&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (BR)","EUR"
18759,"Mr. Survey (CA)","//jdt8.net/c/?si=18759&li=1806024&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (CA)","EUR"
18760,"Mr. Survey (CO)","//jdt8.net/c/?si=18760&li=1806025&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (CO)","EUR"
18761,"Mr. Survey (DE)","//jdt8.net/c/?si=18761&li=1806026&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (DE)","EUR"
18762,"Mr. Survey (ES)","//jdt8.net/c/?si=18762&li=1806229&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (ES)","EUR"
18765,"SurveyLama (CH) - SOI","//jdt8.net/c/?si=18765&li=1806436&wi=#MEDIA_ID#&ws=#SUB_ID#","CH","EUR"
18766,"SurveyLama (FR) - SOI","//jdt8.net/c/?si=18766&li=1806438&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
18767,"SurveyLama (MA) - SOI","//jdt8.net/c/?si=18767&li=1806439&wi=#MEDIA_ID#&ws=#SUB_ID#","MA","EUR"
18768,"Mr. Survey (CH)","//jdt8.net/c/?si=18768&li=1806440&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (CH)","EUR"
18771,"Mr. Survey (FR)","//jdt8.net/c/?si=18771&li=1806451&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (FR)","EUR"
18772,"Mr. Survey (UK)","//jdt8.net/c/?si=18772&li=1806465&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (UK)","EUR"
18774,"Mr. Survey (IT)","//jdt8.net/c/?si=18774&li=1806477&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (IT)","EUR"
18777,"Mr. Survey (MX)","//jdt8.net/c/?si=18777&li=1806483&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (MX)","EUR"
18778,"Mr. Survey (NL)","//jdt8.net/c/?si=18778&li=1806504&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (NL)","EUR"
18779,"Mr. Survey (PL)","//jdt8.net/c/?si=18779&li=1806506&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (PL)","EUR"
18780,"Mr. Survey (PT)","//jdt8.net/c/?si=18780&li=1806512&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (PT)","EUR"
18781,"Mr. Survey (ZA)","//jdt8.net/c/?si=18781&li=1806514&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (ZA)","EUR"
18794,"Gaydate.at","//lt45.net/c/?si=18794&li=1807175&wi=#MEDIA_ID#&ws=#SUB_ID#","at","EUR"
18800,"YouGov US 16+yo social media","//rkn3.net/c/?si=18800&li=1807662&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18806,"Gaysrencontre.fr","//lt45.net/c/?si=18806&li=1807887&wi=#MEDIA_ID#&ws=#SUB_ID#","fr","EUR"
18807,"Snapdate.pl","//lt45.net/c/?si=18807&li=1807906&wi=#MEDIA_ID#&ws=#SUB_ID#","pl","EUR"
18818,"PureVPN (INT)","//bdt9.net/c/?si=18818&li=1809952&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
18823,"Flirtdate.at","//lt45.net/c/?si=18823&li=1810306&wi=#MEDIA_ID#&ws=#SUB_ID#","at","EUR"
18824,"YouGov (DE) 18-24yo Males","//rkn3.net/c/?si=18824&li=1810407&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
18825,"Casualdating.com","//bdt9.net/c/?si=18825&li=1810408&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18826,"Erfarnekvinder.dk","//bdt9.net/c/?si=18826&li=1810415&wi=#MEDIA_ID#&ws=#SUB_ID#","dk","EUR"
18827,"FlirtHits.com","//bdt9.net/c/?si=18827&li=1810419&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18828,"iDates.com","//bdt9.net/c/?si=18828&li=1810423&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18829,"Singleflirt.com","//bdt9.net/c/?si=18829&li=1810428&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18834,"Stoute-vrouwen.com","//bdt9.net/c/?si=18834&li=1810721&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18835,"Daisycon: Energievergelijker BE","//ds1.nl/c/?si=18835&li=1810724&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18836,"Invicta Watch Europe","//bdt9.net/c/?si=18836&li=1810761&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
18839,"Ensana (INT)","//bdt9.net/c/?si=18839&li=1810933&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
18841,"BeLive (INT)","//bdt9.net/c/?si=18841&li=1810937&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
18850,"Netlingeri (AT)","//bdt9.net/c/?si=18850&li=1811756&wi=#MEDIA_ID#&ws=#SUB_ID#","AT","DKK"
18854,"Netlingeri (FI)","//bdt9.net/c/?si=18854&li=1812185&wi=#MEDIA_ID#&ws=#SUB_ID#","FI","DKK"
18857,"Prime Opinion App (US) iOS CP1C","//jdt8.net/c/?si=18857&li=1812191&wi=#MEDIA_ID#&ws=#SUB_ID#","US","EUR"
18861,"Prime Opinion App (DE) iOS CP1C","//jdt8.net/c/?si=18861&li=1812199&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
18876,"Prime Opinion App (ES) iOS CP1C","//jdt8.net/c/?si=18876&li=1812324&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
18884,"Prime Opinion App (BE_fr) iOS CP1C","//jdt8.net/c/?si=18884&li=1812340&wi=#MEDIA_ID#&ws=#SUB_ID#","BE_fr","EUR"
18893,"Prime Opinion App (AT) Android CP1C","//jdt8.net/c/?si=18893&li=1812367&wi=#MEDIA_ID#&ws=#SUB_ID#","AT","EUR"
18897,"Prime Opinion App (CH_fr) Android CP1C","//jdt8.net/c/?si=18897&li=1812374&wi=#MEDIA_ID#&ws=#SUB_ID#","CH_fr","EUR"
18941,"YouGov (IT) 16-24yo Males","//rkn3.net/c/?si=18941&li=1814753&wi=#MEDIA_ID#&ws=#SUB_ID#","IT","EUR"
18951,"Ingrid (EU)","//bdt9.net/c/?si=18951&li=1815289&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","SEK"
18972,"Surveoo (Ukraine) - SOI","//jf79.net/c/?si=18972&li=1815970&wi=#MEDIA_ID#&ws=#SUB_ID#","Ukraine","EUR"
18993,"Ubisoft (INT)","//lt45.net/c/?si=18993&li=1816096&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19006,"European Sleeper","//bdt9.net/c/?si=19006&li=1817016&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
19032,"Optica Bassol (INT)","//bdt9.net/c/?si=19032&li=1817827&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19034,"YouGov (US) Rewards lp 16+yo","//rkn3.net/c/?si=19034&li=1817865&wi=#MEDIA_ID#&ws=#SUB_ID#","US","EUR"
19037,"5 Surveys (US)","//jdt8.net/c/?si=19037&li=1818152&wi=#MEDIA_ID#&ws=#SUB_ID#","US","EUR"
19047,"5 Surveys (UK)","//jdt8.net/c/?si=19047&li=1818631&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19048,"5 Surveys (DE)","//jdt8.net/c/?si=19048&li=1818632&wi=#MEDIA_ID#&ws=#SUB_ID#","DE","EUR"
19049,"5 Surveys (AUS)","//jdt8.net/c/?si=19049&li=1818633&wi=#MEDIA_ID#&ws=#SUB_ID#","AUS","EUR"
19050,"5 Surveys (CA_eng)","//jdt8.net/c/?si=19050&li=1818634&wi=#MEDIA_ID#&ws=#SUB_ID#","CA_eng","EUR"
19064,"The Trading Pit (INT)","//bdt9.net/c/?si=19064&li=1819279&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19090,"YouGov (MX) 18-24yo M/F","//rkn3.net/c/?si=19090&li=1820338&wi=#MEDIA_ID#&ws=#SUB_ID#","MX","EUR"
19096,"Joyland (SE)","//bdt9.net/c/?si=19096&li=1820741&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","SEK"
19097,"Joyland (NO)","//bdt9.net/c/?si=19097&li=1820742&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","SEK"
19098,"Joyland (EU)","//bdt9.net/c/?si=19098&li=1820743&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","SEK"
19111,"Mr. Survey (AR)","//jdt8.net/c/?si=19111&li=1821428&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (AR)","EUR"
19112,"Mr. Survey (BG)","//jdt8.net/c/?si=19112&li=1821429&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (BG)","EUR"
19113,"Mr. Survey (CL)","//jdt8.net/c/?si=19113&li=1821430&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (CL)","EUR"
19114,"Mr. Survey (FI)","//jdt8.net/c/?si=19114&li=1821431&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (FI)","EUR"
19115,"Mr. Survey (GR)","//jdt8.net/c/?si=19115&li=1821432&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (GR)","EUR"
19116,"Mr. Survey (IE)","//jdt8.net/c/?si=19116&li=1821433&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (IE)","EUR"
19117,"Mr. Survey (PE)","//jdt8.net/c/?si=19117&li=1821435&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (PE)","EUR"
19118,"Mr. Survey (PH)","//jdt8.net/c/?si=19118&li=1821436&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (PH)","EUR"
19119,"Mr. Survey (RO)","//jdt8.net/c/?si=19119&li=1821437&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (RO)","EUR"
19120,"Mr. Survey (SE)","//jdt8.net/c/?si=19120&li=1821438&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (SE)","EUR"
19121,"Mr. Survey (SG)","//jdt8.net/c/?si=19121&li=1821439&wi=#MEDIA_ID#&ws=#SUB_ID#","Survey (SG)","EUR"
19134,"Prime Opinion (RO)","//jdt8.net/c/?si=19134&li=1821815&wi=#MEDIA_ID#&ws=#SUB_ID#","RO","EUR"
19174,"Surveoo (China) - SOI","//jf79.net/c/?si=19174&li=1823137&wi=#MEDIA_ID#&ws=#SUB_ID#","China","EUR"
19181,"My Little Darling Shop (UK)","//jf79.net/c/?si=19181&li=1823632&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19182,"Min-lille-kjaere (NO)","//jf79.net/c/?si=19182&li=1823633&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","EUR"
19183,"Mio Piccolo Tesoro (IT)","//jf79.net/c/?si=19183&li=1823636&wi=#MEDIA_ID#&ws=#SUB_ID#","IT","EUR"
19184,"Moj-Maly-Slodziak (PL)","//jf79.net/c/?si=19184&li=1823637&wi=#MEDIA_ID#&ws=#SUB_ID#","PL","EUR"
19190,"Cashback.co.uk - UK (SOI)","//bdt9.net/c/?si=19190&li=1823893&wi=#MEDIA_ID#&ws=#SUB_ID#","uk - UK (SOI)","EUR"
19203,"SurveyLama (UAE) - SOI","//jdt8.net/c/?si=19203&li=1824360&wi=#MEDIA_ID#&ws=#SUB_ID#","UAE","EUR"
19204,"SurveyLama (KSA) - SOI","//jdt8.net/c/?si=19204&li=1824361&wi=#MEDIA_ID#&ws=#SUB_ID#","KSA","EUR"
19205,"SurveyLama (EG) - SOI","//jdt8.net/c/?si=19205&li=1824362&wi=#MEDIA_ID#&ws=#SUB_ID#","EG","EUR"
19206,"SurveyLama (JP) - SOI","//jdt8.net/c/?si=19206&li=1824363&wi=#MEDIA_ID#&ws=#SUB_ID#","JP","EUR"
19211,"SurveyLama (CZ) - SOI","//jdt8.net/c/?si=19211&li=1824414&wi=#MEDIA_ID#&ws=#SUB_ID#","CZ","EUR"
19212,"SurveyLama (ID) - SOI","//jdt8.net/c/?si=19212&li=1824416&wi=#MEDIA_ID#&ws=#SUB_ID#","ID","EUR"
19213,"SurveyLama (KE) - SOI","//jdt8.net/c/?si=19213&li=1824417&wi=#MEDIA_ID#&ws=#SUB_ID#","KE","EUR"
19214,"SurveyLama (NG) - SOI","//jdt8.net/c/?si=19214&li=1824418&wi=#MEDIA_ID#&ws=#SUB_ID#","NG","EUR"
19215,"SurveyLama (PR) - SOI","//jdt8.net/c/?si=19215&li=1824419&wi=#MEDIA_ID#&ws=#SUB_ID#","PR","EUR"
19216,"SurveyLama (RS) - SOI","//jdt8.net/c/?si=19216&li=1824420&wi=#MEDIA_ID#&ws=#SUB_ID#","RS","EUR"
19233,"Date4you.net","//bdt9.net/c/?si=19233&li=1825078&wi=#MEDIA_ID#&ws=#SUB_ID#","net","EUR"
19246,"Manfinder.com","//bdt9.net/c/?si=19246&li=1825871&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
19247,"Swipe-next.com","//bdt9.net/c/?si=19247&li=1826075&wi=#MEDIA_ID#&ws=#SUB_ID#","","EUR"
19252,"Prime Opinion (FI)","//jdt8.net/c/?si=19252&li=1826314&wi=#MEDIA_ID#&ws=#SUB_ID#","FI","EUR"
19253,"Prime Opinion (NO)","//jdt8.net/c/?si=19253&li=1826315&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","EUR"
19254,"Prime Opinion (SE)","//jdt8.net/c/?si=19254&li=1826316&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","EUR"
19255,"Prime Opinion (Chile)","//jdt8.net/c/?si=19255&li=1826317&wi=#MEDIA_ID#&ws=#SUB_ID#","Chile","EUR"
19258,"Prime Opinion (Poland)","//jdt8.net/c/?si=19258&li=1826320&wi=#MEDIA_ID#&ws=#SUB_ID#","Poland","EUR"
19259,"Prime Opinion (Czech Republic)","//jdt8.net/c/?si=19259&li=1826321&wi=#MEDIA_ID#&ws=#SUB_ID#","Czech Republic","EUR"
19289,"Raval Eyewear (EU)","//bdt9.net/c/?si=19289&li=1827940&wi=#MEDIA_ID#&ws=#SUB_ID#","EU","EUR"
19299,"5 Surveys (NL)","//jdt8.net/c/?si=19299&li=1828065&wi=#MEDIA_ID#&ws=#SUB_ID#","NL","EUR"
19300,"5 Surveys (FR)","//jdt8.net/c/?si=19300&li=1828066&wi=#MEDIA_ID#&ws=#SUB_ID#","FR","EUR"
19302,"5 Surveys (ES)","//jdt8.net/c/?si=19302&li=1828068&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
19314,"8Wines (FR/BE-FR)","//glp8.net/c/?si=19314&li=1828443&wi=#MEDIA_ID#&ws=#SUB_ID#","FR/BE-FR","EUR"
19315,"8Wines (NL)","//glp8.net/c/?si=19315&li=1828444&wi=#MEDIA_ID#&ws=#SUB_ID#","NL","EUR"
19316,"8Wines (BE-NL)","//glp8.net/c/?si=19316&li=1828445&wi=#MEDIA_ID#&ws=#SUB_ID#","BE-NL","EUR"
19317,"8Wines (INT)","//glp8.net/c/?si=19317&li=1828446&wi=#MEDIA_ID#&ws=#SUB_ID#","INT","EUR"
19323,"GreenPanthera (CL)","//jdt8.net/c/?si=19323&li=1828691&wi=#MEDIA_ID#&ws=#SUB_ID#","CL","EUR"
19324,"GreenPanthera (CO)","//jdt8.net/c/?si=19324&li=1828692&wi=#MEDIA_ID#&ws=#SUB_ID#","CO","EUR"
19325,"GreenPanthera (HU)","//jdt8.net/c/?si=19325&li=1828693&wi=#MEDIA_ID#&ws=#SUB_ID#","HU","EUR"
19326,"GreenPanthera (IE)","//jdt8.net/c/?si=19326&li=1828694&wi=#MEDIA_ID#&ws=#SUB_ID#","IE","EUR"
19327,"GreenPanthera (MX)","//jdt8.net/c/?si=19327&li=1828695&wi=#MEDIA_ID#&ws=#SUB_ID#","MX","EUR"
19328,"GreenPanthera (NZ)","//jdt8.net/c/?si=19328&li=1828696&wi=#MEDIA_ID#&ws=#SUB_ID#","NZ","EUR"
19329,"GreenPanthera (NO)","//jdt8.net/c/?si=19329&li=1828697&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","EUR"
19330,"GreenPanthera (PE)","//jdt8.net/c/?si=19330&li=1828698&wi=#MEDIA_ID#&ws=#SUB_ID#","PE","EUR"
19331,"GreenPanthera (RO)","//jdt8.net/c/?si=19331&li=1828699&wi=#MEDIA_ID#&ws=#SUB_ID#","RO","EUR"
19332,"GreenPanthera (ZA)","//jdt8.net/c/?si=19332&li=1828700&wi=#MEDIA_ID#&ws=#SUB_ID#","ZA","EUR"
19333,"GreenPanthera (ES)","//jdt8.net/c/?si=19333&li=1828701&wi=#MEDIA_ID#&ws=#SUB_ID#","ES","EUR"
19334,"GreenPanthera (UK)","//jdt8.net/c/?si=19334&li=1828702&wi=#MEDIA_ID#&ws=#SUB_ID#","UK","EUR"
19340,"SurveyPronto (AR)","//jdt8.net/c/?si=19340&li=1828882&wi=#MEDIA_ID#&ws=#SUB_ID#","AR","EUR"
19342,"SurveyPronto (AU)","//jdt8.net/c/?si=19342&li=1828900&wi=#MEDIA_ID#&ws=#SUB_ID#","AU","EUR"
19343,"SurveyPronto (AT)","//jdt8.net/c/?si=19343&li=1828901&wi=#MEDIA_ID#&ws=#SUB_ID#","AT","EUR"
19344,"SurveyPronto (BE)","//jdt8.net/c/?si=19344&li=1828902&wi=#MEDIA_ID#&ws=#SUB_ID#","BE","EUR"
19345,"SurveyPronto (CA)","//jdt8.net/c/?si=19345&li=1828903&wi=#MEDIA_ID#&ws=#SUB_ID#","CA","EUR"
19346,"SurveyPronto (CL)","//jdt8.net/c/?si=19346&li=1828904&wi=#MEDIA_ID#&ws=#SUB_ID#","CL","EUR"
19347,"SurveyPronto (CO)","//jdt8.net/c/?si=19347&li=1828905&wi=#MEDIA_ID#&ws=#SUB_ID#","CO","EUR"
19348,"SurveyPronto (DK)","//jdt8.net/c/?si=19348&li=1828906&wi=#MEDIA_ID#&ws=#SUB_ID#","DK","EUR"
19349,"SurveyPronto (FI)","//jdt8.net/c/?si=19349&li=1828907&wi=#MEDIA_ID#&ws=#SUB_ID#","FI","EUR"
19350,"SurveyPronto (HU)","//jdt8.net/c/?si=19350&li=1828908&wi=#MEDIA_ID#&ws=#SUB_ID#","HU","EUR"
19351,"SurveyPronto (IE)","//jdt8.net/c/?si=19351&li=1828909&wi=#MEDIA_ID#&ws=#SUB_ID#","IE","EUR"
19352,"SurveyPronto (NL)","//jdt8.net/c/?si=19352&li=1828910&wi=#MEDIA_ID#&ws=#SUB_ID#","NL","EUR"
19353,"SurveyPronto (NZ)","//jdt8.net/c/?si=19353&li=1828911&wi=#MEDIA_ID#&ws=#SUB_ID#","NZ","EUR"
19354,"SurveyPronto (NO)","//jdt8.net/c/?si=19354&li=1828912&wi=#MEDIA_ID#&ws=#SUB_ID#","NO","EUR"
19355,"SurveyPronto (PL)","//jdt8.net/c/?si=19355&li=1828913&wi=#MEDIA_ID#&ws=#SUB_ID#","PL","EUR"
19356,"SurveyPronto (RO)","//jdt8.net/c/?si=19356&li=1828914&wi=#MEDIA_ID#&ws=#SUB_ID#","RO","EUR"
19357,"SurveyPronto (SG)","//jdt8.net/c/?si=19357&li=1828915&wi=#MEDIA_ID#&ws=#SUB_ID#","SG","EUR"
19358,"SurveyPronto (ZA)","//jdt8.net/c/?si=19358&li=1828916&wi=#MEDIA_ID#&ws=#SUB_ID#","ZA","EUR"
19359,"SurveyPronto (SE)","//jdt8.net/c/?si=19359&li=1828917&wi=#MEDIA_ID#&ws=#SUB_ID#","SE","EUR"
19364,"PollPronto (AR)","//jdt8.net/c/?si=19364&li=1829110&wi=#MEDIA_ID#&ws=#SUB_ID#","AR","EUR"
